simulation_idx,step_idx,mse,cardinality_target,cardinality_output,cardinality_truth,scale
11,95,3.390950587345287e-05,10.972160339355469,-1.4939193725585938,11,1
11,96,3.327515150886029e-05,10.947195053100586,-1.4928580522537231,11,1
11,97,3.6498640838544816e-05,11.895200729370117,-1.4917066097259521,12,1
11,98,3.6995748814661056e-05,11.805852890014648,-1.4920573234558105,12,1
11,99,3.711604222189635e-05,11.654901504516602,-1.4886624813079834,12,1
12,0,3.258439028286375e-05,10.610400199890137,-1.4860769510269165,11,1
12,1,2.955317177111283e-05,9.694475173950195,-1.4860769510269165,10,1
12,2,3.496737917885184e-05,10.996095657348633,-1.4860769510269165,11,1
12,3,3.472169555607252e-05,10.997147560119629,-1.4860769510269165,11,1
12,4,3.723503687069751e-05,11.998809814453125,-1.4860769510269165,12,1
12,5,4.2944760934915394e-05,12.999695777893066,-1.4860769510269165,13,1
12,6,4.482253280002624e-05,12.999935150146484,-1.4860769510269165,13,1
12,7,4.5159817091189325e-05,12.999983787536621,-1.4860769510269165,13,1
12,8,4.932474985253066e-05,14.999988555908203,-1.4860769510269165,15,1
12,9,4.720146534964442e-05,14.999990463256836,-1.4860769510269165,15,1
12,10,4.288604395696893e-05,13.999992370605469,-1.4860769510269165,14,1
12,11,4.545681076706387e-05,14.999992370605469,-1.4860769510269165,15,1
12,12,4.494385575526394e-05,14.765443801879883,-1.4860769510269165,15,1
12,13,3.628992271842435e-05,11.926061630249023,-1.486077070236206,12,1
12,14,3.3380420063622296e-05,10.982049942016602,-1.486077070236206,11,1
12,15,3.923857002519071e-05,12.823984146118164,-1.4860769510269165,13,1
12,16,3.951346661779098e-05,12.988845825195312,-1.4860769510269165,13,1
12,17,3.946017022826709e-05,12.999772071838379,-1.4860769510269165,13,1
12,18,3.9374452171614394e-05,12.999271392822266,-1.4860769510269165,13,1
12,19,3.561373523552902e-05,11.654791831970215,-1.4860769510269165,12,1
12,20,3.323633791296743e-05,10.957186698913574,-1.4860769510269165,11,1
12,21,3.325525904074311e-05,10.998126029968262,-1.486077070236206,11,1
12,22,4.459255433175713e-05,14.554997444152832,-1.486077070236206,15,1
12,23,4.210326005704701e-05,13.817281723022461,-1.4860769510269165,14,1
12,24,4.21094118792098e-05,13.844926834106445,-1.4860769510269165,14,1
12,25,3.6062763683730736e-05,11.84477710723877,-1.4860769510269165,12,1
12,26,3.002776429639198e-05,9.848956108093262,-1.4860769510269165,10,1
12,27,2.9950804673717357e-05,9.819725036621094,-1.4860769510269165,10,1
12,28,2.979714554385282e-05,9.768192291259766,-1.4860769510269165,10,1
12,29,2.9639024432981387e-05,9.715169906616211,-1.4860769510269165,10,1
12,30,3.0128368962323293e-05,9.89767837524414,-1.4860769510269165,10,1
12,31,2.720584780036006e-05,8.999992370605469,-1.4860769510269165,9,1
12,32,2.7206357117393054e-05,8.999992370605469,-1.4860769510269165,9,1
12,33,3.023000681423582e-05,9.999992370605469,-1.4860769510269165,10,1
12,34,3.0230499760364182e-05,9.999992370605469,-1.486077070236206,10,1
12,35,3.023071985808201e-05,9.999992370605469,-1.4860769510269165,10,1
12,36,3.627644764492288e-05,11.999990463256836,-1.4860769510269165,12,1
12,37,3.9296082832152024e-05,12.977668762207031,-1.4860769510269165,13,1
12,38,3.929612648789771e-05,12.977682113647461,-1.486077070236206,13,1
12,39,3.9320388168562204e-05,12.979232788085938,-1.4860769510269165,13,1
12,40,3.9564074540976435e-05,12.978240966796875,-1.4860769510269165,13,1
12,41,4.5746015530312434e-05,14.667179107666016,-1.4860769510269165,15,1
12,42,4.6737892262171954e-05,14.618510246276855,-1.4860769510269165,15,1
12,43,5.215671262703836e-05,15.919127464294434,-1.4860769510269165,16,1
12,44,5.176893319003284e-05,14.826016426086426,-1.4860769510269165,15,1
12,45,5.1548617193475366e-05,13.55720329284668,-1.4860769510269165,14,1
12,46,4.601600085152313e-05,13.47728443145752,-1.4860769510269165,14,1
12,47,3.585427475627512e-05,11.7717866897583,-1.486077070236206,12,1
12,48,3.571238266886212e-05,11.730056762695312,-1.4860769510269165,12,1
12,49,3.245780317229219e-05,10.668575286865234,-1.4860769510269165,11,1
12,50,2.7206779122934677e-05,8.999993324279785,-1.4860769510269165,9,1
12,51,3.0232338758651167e-05,9.999984741210938,-1.4860769510269165,10,1
12,52,3.3254742447752506e-05,10.999975204467773,-1.4860769510269165,11,1
12,53,3.3251642889808863e-05,10.999994277954102,-1.4860769510269165,11,1
12,54,3.0230870834202506e-05,9.999984741210938,-1.4860769510269165,10,1
12,55,3.0232018616516143e-05,9.999927520751953,-1.4860769510269165,10,1
12,56,2.7208872779738158e-05,8.999902725219727,-1.4860769510269165,9,1
12,57,3.0230603442760184e-05,9.999547958374023,-1.4860769510269165,10,1
12,58,3.0230217817006633e-05,9.998456001281738,-1.486077070236206,10,1
12,59,2.418579788354691e-05,7.995637893676758,-1.4860769510269165,8,1
12,60,3.0041434001759626e-05,9.84345817565918,-1.4860769510269165,10,1
12,61,2.9976728910696693e-05,9.776280403137207,-1.4860769510269165,10,1
12,62,3.273513721069321e-05,10.624454498291016,-1.4860769510269165,11,1
12,63,2.7035834136768244e-05,8.848414421081543,-1.4860769510269165,9,1
12,64,2.9409311537165195e-05,9.573793411254883,-1.4860769510269165,10,1
12,65,3.2873780583031476e-05,10.664993286132812,-1.4860769510269165,11,1
12,66,3.0100511139607988e-05,9.842243194580078,-1.4860769510269165,10,1
12,67,3.0185128707671538e-05,9.910895347595215,-1.4860769510269165,10,1
12,68,3.0220318876672536e-05,9.960050582885742,-1.4860769510269165,10,1
12,69,3.0229453841457143e-05,9.98484992980957,-1.4860769510269165,10,1
12,70,3.0232189601520076e-05,9.995772361755371,-1.4860769510269165,10,1
12,71,3.023441786353942e-05,9.99904727935791,-1.4860769510269165,10,1
12,72,2.984226739499718e-05,9.781015396118164,-1.4860769510269165,10,1
12,73,3.321827171021141e-05,10.939074516296387,-1.4860769510269165,11,1
12,74,3.325231955386698e-05,10.975107192993164,-1.4860769510269165,11,1
12,75,3.325757279526442e-05,10.99862289428711,-1.4860769510269165,11,1
12,76,3.627853948273696e-05,11.999956130981445,-1.4860769510269165,12,1
12,77,3.627649130066857e-05,11.999990463256836,-1.486077070236206,12,1
12,78,3.54637777491007e-05,11.664546966552734,-1.4860769510269165,12,1
12,79,3.325337456772104e-05,10.999990463256836,-1.4860769510269165,11,1
12,80,3.3255957532674074e-05,10.999994277954102,-1.4860769510269165,11,1
12,81,3.327934246044606e-05,10.999994277954102,-1.4860769510269165,11,1
12,82,3.064871270908043e-05,9.999995231628418,-1.4860769510269165,10,1
12,83,3.293600821052678e-05,9.999996185302734,-1.4860769510269165,10,1
12,84,4.963031824445352e-05,14.70732307434082,-1.4860769510269165,15,1
12,85,4.505919059738517e-05,13.96829891204834,-1.4860769510269165,14,1
12,86,4.2696454329416156e-05,13.990087509155273,-1.4860769510269165,14,1
12,87,3.6254001315683126e-05,11.932790756225586,-1.4860769510269165,12,1
12,88,3.58657562173903e-05,11.770245552062988,-1.4860769510269165,12,1
12,89,3.0235891244956292e-05,9.999994277954102,-1.4860769510269165,10,1
12,90,3.3265827369177714e-05,10.999993324279785,-1.4860769510269165,11,1
12,91,3.630827268352732e-05,11.999730110168457,-1.4860769510269165,12,1
12,92,3.628166450653225e-05,11.999889373779297,-1.4860769510269165,12,1
12,93,4.5348166167968884e-05,14.99993896484375,-1.4860769510269165,15,1
12,94,4.836950029130094e-05,15.999954223632812,-1.4860769510269165,16,1
12,95,4.837108281208202e-05,15.999939918518066,-1.4860769510269165,16,1
12,96,4.8370540753239766e-05,15.999799728393555,-1.4860769510269165,16,1
12,97,4.534928302746266e-05,14.999809265136719,-1.4860769510269165,15,1
12,98,4.2329578718636185e-05,13.999798774719238,-1.4860769510269165,14,1
12,99,4.2330717406002805e-05,13.996660232543945,-1.486077070236206,14,1
13,0,3.8655456592096016e-05,9.584558486938477,5.931988716125488,10,1
13,1,3.321427357150242e-05,9.818000793457031,3.6510534286499023,10,1
13,2,2.988604683196172e-05,7.845315933227539,3.678740978240967,8,1
13,3,1.6623736883047968e-05,6.883732795715332,3.458967685699463,7,1
13,4,2.2332613298203796e-05,6.9299211502075195,5.24526309967041,7,1
13,5,1.7568292605574243e-05,6.950586318969727,2.8685011863708496,7,1
13,6,2.113558366545476e-05,6.951723098754883,2.2238922119140625,7,1
13,7,2.5676816221675836e-05,7.635993957519531,2.123610496520996,8,1
13,8,2.578782914497424e-05,7.7508955001831055,2.60453462600708,8,1
13,9,1.6256839444395155e-05,6.819455146789551,0.8392592668533325,7,1
13,10,1.8108399672200903e-05,5.8974809646606445,-0.05510328710079193,6,1
13,11,1.5414494555443525e-05,5.895969390869141,0.5035274028778076,6,1
13,12,1.804722342058085e-05,7.628868579864502,0.24190831184387207,8,1
13,13,1.4024464690010063e-05,7.843782424926758,2.2003114223480225,8,1
13,14,2.2873220586916432e-05,7.8428955078125,3.246180295944214,8,1
13,15,2.6005756808444858e-05,8.805400848388672,2.527042865753174,9,1
13,16,2.0902196411043406e-05,8.676573753356934,3.4654479026794434,9,1
13,17,2.1773463231511414e-05,7.946611404418945,4.260916709899902,8,1
13,18,2.719643816817552e-05,7.969900131225586,3.110988140106201,8,1
13,19,2.4922685042838566e-05,7.986048698425293,3.102860927581787,8,1
13,20,1.9233602870372124e-05,8.686054229736328,2.1962854862213135,9,1
13,21,2.1005234884796664e-05,6.976772785186768,2.9059133529663086,7,1
13,22,1.4793567061133217e-05,6.997161865234375,1.3928172588348389,7,1
13,23,1.2943955880473368e-05,5.999792575836182,2.5170788764953613,6,1
13,24,2.408203908998985e-05,7.941902160644531,2.6246323585510254,8,1
13,25,1.904024975374341e-05,7.939635753631592,4.032896995544434,8,1
13,26,2.0202689483994618e-05,8.937792778015137,2.5777721405029297,9,1
13,27,2.09346653718967e-05,8.99891471862793,1.4732621908187866,9,1
13,28,2.121879515470937e-05,7.99870491027832,0.5494917631149292,8,1
13,29,1.9188199075870216e-05,6.998490810394287,2.5239622592926025,7,1
13,30,1.8555481801740825e-05,6.998147964477539,2.3442959785461426,7,1
13,31,2.076868804579135e-05,6.994672775268555,1.9109458923339844,7,1
13,32,1.9634930140455253e-05,6.921233177185059,1.5029062032699585,7,1
13,33,1.8506212654756382e-05,6.837284088134766,0.6569706201553345,7,1
13,34,1.7596114048501477e-05,6.97859001159668,1.7581477165222168,7,1
13,35,1.961769703484606e-05,6.9992170333862305,1.4489047527313232,7,1
13,36,2.0858111383859068e-05,6.999966621398926,1.526808261871338,7,1
13,37,1.8790091417031363e-05,6.999992370605469,1.585849642753601,7,1
13,38,1.411816083418671e-05,5.999994277954102,1.277146816253662,6,1
13,39,1.4648832802777179e-05,5.999996185302734,1.3227516412734985,6,1
13,40,1.4771564565307926e-05,5.999996662139893,1.022753357887268,6,1
13,41,1.6621786926407367e-05,5.999996185302734,1.6589933633804321,6,1
13,42,1.5635938325431198e-05,5.999996662139893,1.107728362083435,6,1
13,43,9.49130208027782e-06,3.9999983310699463,2.2033753395080566,4,1
13,44,1.1261356121394783e-05,3.999997854232788,0.7317423820495605,4,1
13,45,1.559191514388658e-05,5.999986171722412,1.5543901920318604,6,1
13,46,2.2428261218010448e-05,5.999476909637451,2.2949020862579346,6,1
13,47,1.6104962924146093e-05,5.989150047302246,2.0555057525634766,6,1
13,48,1.4492939953925088e-05,5.754262924194336,1.9365525245666504,6,1
13,49,1.0496058166609146e-05,3.999997854232788,0.2932785749435425,4,1
13,50,1.1799811545643024e-05,3.9999985694885254,1.0560399293899536,4,1
13,51,1.2064593647664879e-05,4.999997138977051,0.172379732131958,5,1
13,52,1.3289889466250315e-05,4.999997615814209,0.6331419348716736,5,1
13,53,1.5131083273445256e-05,4.999998092651367,1.9574421644210815,5,1
13,54,1.4265490790421609e-05,4.999997615814209,0.04630708694458008,5,1
13,55,1.4103619832894765e-05,4.999997138977051,0.9622068405151367,5,1
13,56,8.935094228945673e-06,3.9999046325683594,0.06823606789112091,4,1
13,57,8.651381904201116e-06,3.9969053268432617,0.9294369220733643,4,1
13,58,8.959461410995573e-06,3.9602410793304443,0.4460800290107727,4,1
13,59,1.0085619578603655e-05,3.804011106491089,0.99826979637146,4,1
13,60,1.0643276254995726e-05,3.826777458190918,0.9627224206924438,4,1
13,61,1.2824259101762436e-05,4.852484226226807,0.28419870138168335,5,1
13,62,1.692357000138145e-05,4.987637519836426,2.288494825363159,5,1
13,63,1.1314125003991649e-05,3.9976348876953125,0.8371466994285583,4,1
13,64,1.8598238966660574e-05,5.999126434326172,0.9152569770812988,6,1
13,65,1.9256214727647603e-05,6.999670505523682,0.8323682546615601,7,1
13,66,1.7546277376823127e-05,6.673157691955566,1.4116497039794922,7,1
13,67,2.8651811589952558e-05,6.991615295410156,2.691533088684082,7,1
13,68,2.805716940201819e-05,6.969906330108643,3.611618995666504,7,1
13,69,2.321414285688661e-05,6.9130096435546875,2.2442007064819336,7,1
13,70,1.9765462639043108e-05,6.495378494262695,1.7208976745605469,7,1
13,71,1.9689447071868926e-05,5.8515214920043945,1.638810157775879,6,1
13,72,1.8447262846166268e-05,4.907463073730469,1.034303903579712,5,1
13,73,1.5743176845717244e-05,4.956783294677734,0.04790225625038147,5,1
13,74,1.3689274055650458e-05,4.666206359863281,-0.20309185981750488,5,1
13,75,1.8074026229442097e-05,5.774662017822266,1.2416490316390991,6,1
13,76,2.1535230189329013e-05,5.931081771850586,0.6418392658233643,6,1
13,77,1.6515516108484007e-05,5.984026908874512,2.132540702819824,6,1
13,78,2.0814439267269336e-05,5.99212646484375,1.9943228960037231,6,1
13,79,2.2468928364105523e-05,6.9778523445129395,-0.3134385943412781,7,1
13,80,1.73738480953034e-05,4.712064743041992,0.07062584161758423,5,1
13,81,1.3472043065121397e-05,5.8151960372924805,0.13689953088760376,6,1
13,82,1.4882055438647512e-05,4.958315849304199,-0.6576008796691895,5,1
13,83,1.92228690139018e-05,5.990545749664307,1.1517888307571411,6,1
13,84,2.0170766219962388e-05,5.9988298416137695,-0.7314126491546631,6,1
13,85,2.0651892555179074e-05,6.999931335449219,0.8318047523498535,7,1
13,86,1.0305585419700947e-05,5.999994277954102,0.40235990285873413,6,1
13,87,1.9235236322856508e-05,6.999997138977051,1.868348240852356,7,1
13,88,2.593754652480129e-05,7.999995231628418,1.8973827362060547,8,1
13,89,2.0595929527189583e-05,7.999994277954102,2.876051902770996,8,1
13,90,2.166927333746571e-05,7.999995231628418,4.113279819488525,8,1
13,91,2.440105890855193e-05,8.721473693847656,2.735525131225586,9,1
13,92,3.116354127996601e-05,9.9716796875,3.3550026416778564,10,1
13,93,3.479852239252068e-05,10.998966217041016,1.479409098625183,11,1
13,94,3.5415472666500136e-05,10.998817443847656,6.775333404541016,11,1
13,95,2.493643478373997e-05,8.989060401916504,4.464407920837402,9,1
13,96,2.8392907552188262e-05,7.9385576248168945,5.3353986740112305,8,1
13,97,2.7199028409086168e-05,7.787847995758057,5.144115447998047,8,1
13,98,2.6155208615818992e-05,7.998301982879639,3.2383956909179688,8,1
13,99,2.7254485758021474e-05,7.997208118438721,4.89561653137207,8,1
14,0,1.96614764718106e-05,8.999763488769531,3.0269644260406494,9,1
14,1,1.9085558960796334e-05,9.999811172485352,2.7005319595336914,10,1
14,2,1.567489562148694e-05,9.999126434326172,5.927613735198975,10,1
14,3,2.8954549634363502e-05,10.923074722290039,5.547219276428223,11,1
14,4,2.1533429389819503e-05,10.807470321655273,7.006462097167969,11,1
14,5,3.056867717532441e-05,12.565868377685547,4.467987060546875,13,1
14,6,2.9447663109749556e-05,11.730398178100586,5.910335063934326,12,1
14,7,2.6570429326966405e-05,9.677322387695312,5.8615827560424805,10,1
14,8,2.6556859666015953e-05,10.999991416931152,4.299999237060547,11,1
14,9,2.4144037524820305e-05,9.999991416931152,7.750872611999512,10,1
14,10,1.7324091459158808e-05,8.999993324279785,4.827908992767334,9,1
14,11,1.5346560758189298e-05,8.999992370605469,6.0358991622924805,9,1
14,12,2.0515848518698476e-05,10.645190238952637,3.32831072807312,11,1
14,13,3.081142858718522e-05,11.70280647277832,2.5442891120910645,12,1
14,14,2.0784296793863177e-05,11.729644775390625,6.861979007720947,12,1
14,15,2.4182643755921163e-05,12.718570709228516,5.516706466674805,13,1
14,16,2.3646996851311997e-05,13.38194465637207,5.937411308288574,14,1
14,17,3.215380638721399e-05,11.423378944396973,4.416999816894531,12,1
14,18,2.801501250360161e-05,13.473423957824707,5.858798980712891,14,1
14,19,3.039750845346134e-05,13.525747299194336,6.224920272827148,14,1
14,20,3.631088475231081e-05,14.566736221313477,6.6870646476745605,15,1
14,21,4.158612136961892e-05,14.625925064086914,9.987076759338379,15,1
14,22,2.3543245333712548e-05,13.679020881652832,6.317893028259277,14,1
14,23,2.0645269614760764e-05,10.984736442565918,4.677697658538818,11,1
14,24,1.8173697753809392e-05,9.991443634033203,2.673022985458374,10,1
14,25,2.1653409930877388e-05,9.995290756225586,3.9149506092071533,10,1
14,26,2.047383168246597e-05,10.997615814208984,4.636691093444824,11,1
14,27,2.3800739654689096e-05,11.748146057128906,5.335345268249512,12,1
14,28,2.9064001864753664e-05,13.91104507446289,5.437819480895996,14,1
14,29,3.742835178854875e-05,13.9806489944458,5.4242401123046875,14,1
14,30,3.24299544445239e-05,13.99730396270752,5.401819229125977,14,1
14,31,2.6897923817159608e-05,12.999773979187012,3.8849799633026123,13,1
14,32,2.365223554079421e-05,11.999982833862305,7.278095722198486,12,1
14,33,3.342711352161132e-05,11.999992370605469,6.146944046020508,12,1
14,34,2.8232223485247232e-05,12.746172904968262,3.703671932220459,13,1
14,35,2.111129833792802e-05,10.91215705871582,4.566906929016113,11,1
14,36,2.243639755761251e-05,9.985312461853027,1.2749115228652954,10,1
14,37,2.02965056814719e-05,9.997823715209961,3.2704057693481445,10,1
14,38,1.9935241653001867e-05,9.995931625366211,4.271767616271973,10,1
14,39,1.7871989257400855e-05,9.98472785949707,4.497762203216553,10,1
14,40,1.871246422524564e-05,9.953519821166992,2.5379419326782227,10,1
14,41,2.1824820578331128e-05,9.884641647338867,1.62302565574646,10,1
14,42,2.5914505386026576e-05,10.759868621826172,2.1215929985046387,11,1
14,43,2.601458072604146e-05,9.99298095703125,4.502312660217285,10,1
14,44,1.8374166756984778e-05,9.955564498901367,3.7433550357818604,10,1
14,45,1.2308135410421528e-05,8.884963989257812,3.558800220489502,9,1
14,46,1.534695729787927e-05,8.99973201751709,3.0267934799194336,9,1
14,47,1.5744348274893127e-05,8.997543334960938,3.664367914199829,9,1
14,48,1.544639417261351e-05,7.984052658081055,3.3479340076446533,8,1
14,49,1.640719528950285e-05,7.924559593200684,2.0891942977905273,8,1
14,50,1.1726982847903855e-05,7.748475074768066,1.9070371389389038,8,1
14,51,1.3855601537215989e-05,6.999995708465576,1.7988866567611694,7,1
14,52,2.3456563212675974e-05,6.999995708465576,5.029895782470703,7,1
14,53,1.6013775166356936e-05,5.999996662139893,2.359598398208618,6,1
14,54,1.5902400264167227e-05,7.682338714599609,1.7533671855926514,8,1
14,55,1.2150070688221604e-05,6.674579620361328,1.5629589557647705,7,1
14,56,1.502988288848428e-05,6.835848808288574,0.706306517124176,7,1
14,57,1.9323893866385333e-05,6.919310092926025,2.385997772216797,7,1
14,58,1.811225592973642e-05,6.972662925720215,1.5970652103424072,7,1
14,59,1.3855641554982867e-05,5.994394302368164,3.891725540161133,6,1
14,60,1.1215779522899538e-05,5.999227523803711,1.7170679569244385,6,1
14,61,2.030665746133309e-05,7.859350204467773,0.47796744108200073,8,1
14,62,2.0934632630087435e-05,8.894883155822754,2.262756586074829,9,1
14,63,2.191039311583154e-05,7.8985595703125,2.972313165664673,8,1
14,64,2.2243326384341344e-05,8.884613037109375,2.532418966293335,9,1
14,65,2.580746149760671e-05,8.53860855102539,0.9208152294158936,9,1
14,66,1.4762224054720718e-05,6.620969295501709,1.9586966037750244,7,1
14,67,2.1935018594376743e-05,4.782111167907715,3.3876771926879883,5,1
14,68,1.8571747204987332e-05,5.720259666442871,2.463107109069824,6,1
14,69,1.559442898724228e-05,4.999997138977051,2.8006434440612793,5,1
14,70,1.0973260941682383e-05,3.999997615814209,1.2986438274383545,4,1
14,71,5.607985713140806e-06,2.999998092651367,0.26516032218933105,3,1
14,72,1.000281554297544e-05,2.999997854232788,1.2689123153686523,3,1
14,73,1.396163679601159e-05,3.8607945442199707,0.32398486137390137,4,1
14,74,1.1416506822570227e-05,3.9701104164123535,0.9886921644210815,4,1
14,75,9.92255809251219e-06,3.996293544769287,0.9589282274246216,4,1
14,76,1.0620684406603687e-05,4.999735355377197,1.2880125045776367,5,1
14,77,1.2329329365456942e-05,4.999983787536621,1.387171983718872,5,1
14,78,1.6633950508548878e-05,5.892823696136475,1.1618950366973877,6,1
14,79,1.1355105925758835e-05,4.991781711578369,2.958627939224243,5,1
14,80,1.1559734048205428e-05,4.9997735023498535,2.0099124908447266,5,1
14,81,7.511775493185269e-06,4.999992370605469,1.0565228462219238,5,1
14,82,8.340727617905941e-06,5.999994277954102,1.2674829959869385,6,1
14,83,1.124789378081914e-05,5.999994277954102,1.980061411857605,6,1
14,84,8.838433132041246e-06,4.999989986419678,1.6032936573028564,5,1
14,85,1.1648613508441485e-05,4.999895095825195,2.508068799972534,5,1
14,86,7.312896741495933e-06,4.998475074768066,0.21181625127792358,5,1
14,87,1.0446725354995579e-05,4.988020896911621,2.7812418937683105,5,1
14,88,9.686496923677623e-06,5.952963829040527,1.4678781032562256,6,1
14,89,1.5918580174911767e-05,5.8820271492004395,3.416029453277588,6,1
14,90,2.1377014491008595e-05,5.7946858406066895,3.5341224670410156,6,1
14,91,1.8214132069260813e-05,7.727084636688232,2.378483533859253,8,1
14,92,1.9840312234009616e-05,7.999995231628418,2.836580753326416,8,1
14,93,2.1078009012853727e-05,7.999994277954102,6.313106536865234,8,1
14,94,1.817805605242029e-05,7.99972677230835,1.6960949897766113,8,1
14,95,1.1093880857515614e-05,7.999706745147705,2.2417595386505127,8,1
14,96,1.994502599700354e-05,6.999518394470215,4.0103535652160645,7,1
14,97,1.6806892745080404e-05,6.998849868774414,3.6595618724823,7,1
14,98,2.1553518308792263e-05,6.996635913848877,2.074092388153076,7,1
14,99,8.466788131045178e-06,3.9830429553985596,-0.007466316223144531,4,1
15,0,2.709069667616859e-05,8.990694046020508,6.795192718505859,9,1
15,1,2.631404458952602e-05,9.99449348449707,4.228366374969482,10,1
15,2,2.50724442594219e-05,8.996816635131836,3.031665802001953,9,1
15,3,2.575711187091656e-05,8.997907638549805,3.6070075035095215,9,1
15,4,1.778168552846182e-05,8.998723983764648,5.0112738609313965,9,1
15,5,2.0141656932537444e-05,8.999314308166504,4.471821308135986,9,1
15,6,1.7235790437553078e-05,8.999744415283203,2.7106497287750244,9,1
15,7,1.1133803127449937e-05,8.999908447265625,4.71929407119751,9,1
15,8,2.3073458578437567e-05,8.999956130981445,4.220757484436035,9,1
15,9,1.937443266797345e-05,9.999987602233887,5.072042465209961,10,1
15,10,1.3654066606250126e-05,10.999994277954102,5.869407653808594,11,1
15,11,2.3567998141516e-05,11.999992370605469,5.95093297958374,12,1
15,12,2.1002504581701942e-05,11.999994277954102,4.708643913269043,12,1
15,13,2.5441375328227878e-05,10.999994277954102,3.7776079177856445,11,1
15,14,2.7728565328288823e-05,11.999992370605469,4.983205318450928,12,1
15,15,2.5374654796905816e-05,10.999992370605469,4.132762432098389,11,1
15,16,2.0373376173665747e-05,11.811807632446289,3.9580893516540527,12,1
15,17,2.211464015999809e-05,11.905820846557617,2.9291298389434814,12,1
15,18,2.468363891239278e-05,9.838834762573242,4.17228889465332,10,1
15,19,2.0119146938668564e-05,7.768274784088135,2.511028528213501,8,1
15,20,1.830252949730493e-05,6.9999847412109375,4.528301239013672,7,1
15,21,1.0574021871434525e-05,5.999997138977051,1.7436447143554688,6,1
15,22,2.2950687707634643e-05,7.6961493492126465,5.955829620361328,8,1
15,23,1.4142749023449142e-05,6.931182861328125,2.9502041339874268,7,1
15,24,3.234693576814607e-05,8.993071556091309,5.67885684967041,9,1
15,25,3.3381496905349195e-05,10.424561500549316,4.904891490936279,11,1
15,26,3.0524977773893625e-05,10.897130012512207,3.0572988986968994,11,1
15,27,2.5623350666137412e-05,11.788219451904297,5.7003374099731445,12,1
15,28,2.8489665055531077e-05,11.77743148803711,1.9264552593231201,12,1
15,29,3.1858162401476875e-05,12.698402404785156,6.574217796325684,13,1
15,30,3.3560601877979934e-05,10.907712936401367,3.750771999359131,11,1
15,31,2.858523112081457e-05,10.899633407592773,5.246193885803223,11,1
15,32,2.9923630791017786e-05,11.735493659973145,4.143838882446289,12,1
15,33,3.23355125146918e-05,9.957864761352539,4.02397346496582,10,1
15,34,2.2212043404579163e-05,9.96645736694336,3.9341793060302734,10,1
15,35,2.593208773760125e-05,9.958582878112793,3.1978514194488525,10,1
15,36,2.952211616502609e-05,9.89928150177002,5.635071754455566,10,1
15,37,2.87930597551167e-05,9.750192642211914,5.176875591278076,10,1
15,38,1.8188082322012633e-05,7.903101444244385,4.917339324951172,8,1
15,39,1.481300569139421e-05,6.72701358795166,2.859436273574829,7,1
15,40,1.594226159795653e-05,5.693052291870117,2.6511332988739014,6,1
15,41,1.2378894098219462e-05,4.998090744018555,0.8609436750411987,5,1
15,42,2.0261855752323754e-05,3.9999070167541504,3.3808979988098145,4,1
15,43,1.5535821148660034e-05,3.999994993209839,1.9162170886993408,4,1
15,44,6.880999535496812e-06,3.999997138977051,-0.5850756168365479,4,1
15,45,9.92045443126699e-06,3.999998092651367,1.3383090496063232,4,1
15,46,1.2202279322082177e-05,4.999990940093994,1.6908372640609741,5,1
15,47,1.619624345039483e-05,4.999728202819824,0.8002313375473022,5,1
15,48,1.8822876882040873e-05,4.995298385620117,1.9984350204467773,5,1
15,49,1.5044283827592153e-05,3.9999964237213135,0.6644545197486877,4,1
15,50,8.809478458715603e-06,4.999996662139893,1.5136466026306152,5,1
15,51,1.8972734324052e-05,4.999996662139893,4.203778266906738,5,1
15,52,1.7814532839111052e-05,5.9995880126953125,2.0172388553619385,6,1
15,53,2.679172030184418e-05,6.999650478363037,4.79432487487793,7,1
15,54,2.46974996116478e-05,6.999685764312744,4.497537612915039,7,1
15,55,2.0134435544605367e-05,6.99977970123291,4.9576334953308105,7,1
15,56,1.3290191418491304e-05,6.9998860359191895,5.387375354766846,7,1
15,57,1.3154811313143e-05,7.7119460105896,4.646449565887451,8,1
15,58,1.4234872651286423e-05,6.844882965087891,2.3324079513549805,7,1
15,59,8.279279427370057e-06,5.921876907348633,3.298093557357788,6,1
15,60,1.1902634469151963e-05,4.961199760437012,2.464130401611328,5,1
15,61,1.704883652564604e-05,6.979330539703369,2.384124279022217,7,1
15,62,1.7042571926140226e-05,7.683280944824219,4.490133285522461,8,1
15,63,1.8153126802644692e-05,6.987112522125244,3.0523693561553955,7,1
15,64,1.8419697880744934e-05,6.987581253051758,3.326216459274292,7,1
15,65,1.4866871424601413e-05,6.989174842834473,3.074463129043579,7,1
15,66,1.478264221077552e-05,5.991360664367676,2.1771957874298096,6,1
15,67,1.7133879737230018e-05,6.992287635803223,3.8430113792419434,7,1
15,68,2.123449303326197e-05,7.992156982421875,1.7908098697662354,8,1
15,69,2.0415180188138038e-05,9.992608070373535,4.676146030426025,10,1
15,70,2.2375596017809585e-05,9.994813919067383,3.2872447967529297,10,1
15,71,2.1457657567225397e-05,9.997810363769531,3.6237411499023438,10,1
15,72,2.1346675566746853e-05,9.999410629272461,6.6140007972717285,10,1
15,73,2.0585819584084675e-05,9.999822616577148,2.8630058765411377,10,1
15,74,2.2910051484359428e-05,11.999902725219727,5.536158084869385,12,1
15,75,2.286670496687293e-05,11.999934196472168,7.748843669891357,12,1
